case_id,asmo,asmo_sent_id,sentence_id,para_id,judge,text,role,align,agree,outcome,ackn
3.1,57,170,162,23.5,hutton,""" If we felt the jury might have been led away from the correct path of approach we should , of course , have had to consider it very carefully but for the reasons which have already been given we can see no reason to suppose that the jury were deflected from their proper approach , and the ultimate question was properly left to them at the trial .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,171,163,23.5,hutton,"Accordingly , we can see no reason for doubting the correctness of the verdict and the application for leave to appeal against it is refused . """,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,173,164,24,hutton,In my opinion in Turnbull ( Launcelot ) 65 Cr App R 242 the Court of Appeal did not intend to lay down any principle but dismissed the application for leave to appeal on the ground that whatever criticism might be made of the summing up it did not deflect the jury from the proper approach .,FRAMING,NONE,NONE,NONE,NONE
3.1,57,175,165,25,hutton,"In R v Gittens [ 1984 ] QB 698 , in a reserved judgment , the Court of Appeal expressly approved the direction given in Fenton and made it clear that the direction given in Turnbull ( Launcelot ) should not be followed in the future .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,176,166,25,hutton,"They said , at p 703 :",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,176,167,25.5,hutton,""" Even assuming that the direction approved in Reg v Turnbull ( Launcelot ) taken as a whole was correct , we consider that it is not a direction which should in future be copied , for reasons which are apparent . """,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,177,168,25.5,hutton,In Gittens the appellant 's marriage had been unhappy for some time as he suffered from depression for which he had sought and received medical treatment and on one occasion he had attempted to hang himself .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,178,169,25.5,hutton,On a visit home from hospital he consumed a quantity of alcohol and also took some of the pills which had been prescribed for him whilst his wife was out .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,179,170,25.5,hutton,On her return he and his wife had a violent argument and he killed her with a hammer .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,180,171,25.5,hutton,"He then hit his step-daughter , raped her and tried to strangle her and she subsequently died .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,181,172,25.5,hutton,The reason he gave for the attack on the step-daughter was that he thought that it was his wife he was seeing .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,182,173,25.5,hutton,He was convicted on the two counts of murder .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,184,174,26,hutton,The evidence of three doctors called on behalf of the appellant at his trial was that he suffered from an abnormality of mind due to inherent causes which substantially impaired his mental responsibility .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,185,175,26,hutton,Two of the doctors considered that the abnormality of mind was due to a depressive illness and the third considered that the abnormality of mind was due to a disorder of his personality induced by psychological injury .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,186,176,26,hutton,"The doctor called on behalf of the prosecution agreed that the appellant was suffering from an abnormality of mind , but in his view that abnormality was brought on by drink and drugs and was not inherent and was not the result of an illness .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,188,177,27,hutton,"In his directions to the jury the judge stated [ 1984 ] QB 698 , 702 :",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,188,178,27.5,hutton,""" Of course you have a further consideration in this case : that drink combined with taking the sleeping tablets certainly may have had something to do with his acts of killing in this case .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,189,179,27.5,hutton,I do not think there is any dispute about that on the part of any of the doctors .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,190,180,27.5,hutton,"It may have played some part in what he did , but what you have to decide here is what was the substantial cause of his conduct .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,191,181,27.5,hutton,"Was it the abnormality of mind from which he suffered that substantially impaired his mental responsibility , an abnormality of mind arising , of course , from inherent causes or from disease or injury , not an abnormality of mind arising from the taking of drink - for that does not help ?",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,192,182,27.5,hutton,"As I say , you ask yourselves what was the substantial cause of his conduct .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,193,183,27.5,hutton,"If it be substantially the abnormality of mind arising for those reasons other than drink or drugs , why , then , the defence of diminished responsibility has been established . """,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,194,184,28,hutton,"In their judgment delivered by Lord Lane CJ the Court of Appeal stated , at p 702 :",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,194,185,28.5,hutton,""" Mr. Nicholls criticises that direction as imposing upon the jury the task of deciding what was the substantial or principal cause of the appellant acting in the way that he did .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,195,186,28.5,hutton,"In other words , he contends , the jury are being asked to decide whether it was the inherent causes on the one hand or the drink and pills on the other which were the main factor in causing the appellant to act as he did .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,196,187,28.5,hutton,"This , argues Mr. Nicholls , is not the problem which the jury , upon the words of the statute , truly had to decide .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,197,188,28.5,hutton,They had to decide whether the abnormality arising from the inherent causes substantially impaired the appellant 's responsibility for his actions .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,198,189,28.5,hutton,"It would , he contends , have been open to the jury to conclude that the effect of the inherent causes on the one hand and of the drink coupled with the pills on the other , each amounted to such abnormality of mind as substantially to impair the appellant 's mental responsibility .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,199,190,28.5,hutton,"By the direction which the judge gave , that possibility was removed from the jury 's consideration .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,200,191,28.5,hutton,The passage in the summing up which is criticised is plainly taken from the decision of this court in Reg .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,201,192,28.5,hutton,"v Turnbull ( Launcelot ) ( 1977 ) 65 Cr App R 242 . """,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,203,193,29,hutton,"The Court of Appeal then set out a portion of their judgment in R v Turnbull ( Launcelot ) and stated , at p 703 :",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,203,194,29.5,hutton,""" Mr. Michael Hill concedes that it is a misdirection to ask the jury to decide what was the substantial cause of the defendant 's actions in any case where the cause of his actions may be a mixture of matters which do and matters which do not fall within the provisions of section 2 ( 1 ) of the Homicide Act 1957 and to this extent agrees with the submissions of Mr. Nicholls .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,204,195,29.5,hutton,"He asks us to take the view however that this was not such a case : that here the jury had to decide simply whether this was a man abnormal because of drink and/or drugs or a man abnormal because of inherent causes such as clinical depression , and that accordingly the direction was proper .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,205,196,29.5,hutton,We beg leave to doubt whether in any circumstances it is proper to invite the jury to decide the question of diminished responsibility solely on the basis of ' What was the substantial cause of the defendant 's behaviour ? ',BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,206,197,29.5,hutton,"We do not think that Reg v Turnbull ( Launcelot ) 65 Cr App R 242 , read as a whole , really goes as far as that .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,207,198,29.5,hutton,"However , there is no doubt that the instant case was one par excellence where the jury might , and probably would , conclude that both drink and also inherent causes played their part in the undoubted abnormality of mind .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,208,199,29.5,hutton,This can be seen from that part of the summing up already cited and also from the pr~~#233;cis of the medical evidence which we have given .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,209,200,29.5,hutton,"Consequently , as Mr. Hill concedes , the judge 's direction was incorrect .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,210,201,29.5,hutton,We should like to add this .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,211,202,29.5,hutton,Even assuming that the direction approved in Reg .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,212,203,29.5,hutton,"v Turnbull ( Launcelot ) taken as a whole was correct , we consider that it is not a direction which should in future be copied , for reasons which are apparent .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,213,204,29.5,hutton,"Where alcohol or drugs are factors to be considered by the jury , the best approach is that adopted by the judge and approved by this court in Reg v Fenton [ 1975 ] 61 Cr App R 261 .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,214,205,29.5,hutton,"The jury should be directed to disregard what , in their view , the effect of the alcohol or drugs upon the defendant was , since abnormality of mind induced by alcohol or drugs is not ( generally speaking ) due to inherent causes and is not therefore within the section .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,215,206,29.5,hutton,Then the jury should consider whether the combined effect of the other matters which do fall within the section amounted to such abnormality of mind as substantially impaired the defendant 's mental responsibility within the meaning of ' substantial ' set out in Reg v Lloyd [ 1967 ] 1 QB 175 .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,215,207,29.5,hutton,... ... .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,217,208,29.5,hutton,"We accordingly allow the appeal and substitute for the verdicts of murder verdicts of manslaughter on the grounds of diminished responsibility . """,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,219,209,30,hutton,Therefore four points clearly emerge from the judgment of the Court of Appeal in Gittens :,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,219,210,30.5,hutton,"( i ) Where a defendant suffers from an abnormality of mind arising from arrested or retarded development of mind or inherent causes or induced by disease or injury and has also taken drink before the killing , the abnormality of mind and the effect of the drink may each play a part in impairing the defendant 's mental responsibility for the killing .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,220,211,30.5,hutton,"( ii ) Therefore the task for the jury is to decide whether , despite the disinhibiting effect of the drink on the defendant 's mind , the abnormality of mind arising from a cause specified in subsection 2 ( 1 ) nevertheless substantially impaired his mental responsibility for his fatal acts .",BACKGROUND,008,NONE,NONE,NONE
3.1,57,221,212,30.5,hutton,"( iii ) Accordingly it is not correct for the judge to direct the jury that unless they are satisfied that if the defendant had not taken drink he would have killed , the defence of diminished responsibility must fail .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,222,213,30.5,hutton,Such a direction is incorrect because it fails to recognise that the abnormality of mind arising from a cause specified in the subsection and the effect of the drink may each play a part in impairing the defendant 's mental responsibility for the killing .,BACKGROUND,009,NONE,NONE,NONE
3.1,57,223,214,30.5,hutton,( iv ) The direction given by the judge in R v Turnbull ( Launcelot ) 65 Cr App R 242 should not be followed .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,225,215,31,hutton,Professor John Smith wrote a commentary on the judgment of the Court of Appeal in Gittens in [ 1984 ] Crim LR 554 as follows :,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,225,216,31.5,hutton,""" One of the criticisms made of the trial judge in Turnbull was that he directed the jury in more than one way .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,226,217,31.5,hutton,"The Court of Appeal in that case certainly seems to have approved of the substantial cause test because they quoted the judge 's direction , ' You may think , it is a matter for you , that drink had something to do with this , but what is the substantial cause of Turnbull 's inability to control his behaviour that night ?",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,no match,218,31.5,hutton,"What is the substantial cause of his stabbing this man .... ' - and commented , ' That is exactly the right test , as has been admitted by counsel for the applicant . '",BACKGROUND,NONE,no match,no match,no match
3.1,57,229,219,31.5,hutton,It appears that it is not exactly the right test .,BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,230,220,31.5,hutton,"If the jury are to ignore the effect of drink or drugs they necessarily have to answer a hypothetical question , or perhaps two such questions .",BACKGROUND,NONE,NONE,NONE,NONE
3.1,57,231,221,31.5,hutton,"If the defendant had not taken drink and had killed would he , because of the inherent causes have been under diminished responsibility ?",BACKGROUND,NONE,NONE,NONE,NONE
